,trigger,options,AMS,MAD,MSE,ROCIntegral,overtrain
0,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MinNodeSize=1%:NTrees=100:MaxDepth=3,0.902,0.2213015121389673,0.07190518448562867,83.1831676361101,1.9715373395274582
1,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MinNodeSize=1%:NTrees=100:MaxDepth=5,0.969,0.228056619375477,0.07585537541387237,83.81659603867551,1.9670477778149689
2,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MinNodeSize=1%:NTrees=100:MaxDepth=7,1.01,0.2261053070332354,0.07504628429825233,83.641750030872,1.947116424154956
3,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MinNodeSize=1%:NTrees=100:MaxDepth=10,0.941,0.21421722366561985,0.06756367108557401,83.5168585758214,1.923002723473644
4,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MinNodeSize=1%:NTrees=100:MaxDepth=15,0.952,0.20800140311753937,0.06347765293854951,83.253580077253,1.8985841733729671
5,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MinNodeSize=1%:NTrees=250:MaxDepth=3,0.937,0.1630787002067279,0.03969489234065747,83.90634141257799,1.9785233134157352
6,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MinNodeSize=1%:NTrees=250:MaxDepth=5,1.03,0.1576841769732446,0.03742038412020164,83.96546617251911,1.9485954861652317
7,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MinNodeSize=1%:NTrees=250:MaxDepth=7,0.973,0.14493695964810624,0.03181049083234709,83.57879520537561,1.9113670028500565
8,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MinNodeSize=1%:NTrees=250:MaxDepth=10,0.888,0.13212240782673626,0.02677868139821639,83.08843219473036,1.8588713981658316
9,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MinNodeSize=1%:NTrees=250:MaxDepth=15,0.941,0.12940733887230924,0.02598256230868475,82.75230972076159,1.8320968754760116
10,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MinNodeSize=1%:NTrees=400:MaxDepth=3,0.953,0.135097343304858,0.02741304322706566,84.12843017922987,1.9721032413006014
11,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MinNodeSize=1%:NTrees=400:MaxDepth=5,1.01,0.12425237112682215,0.023568263297558022,83.98195792015451,1.9343251948142495
12,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MinNodeSize=1%:NTrees=400:MaxDepth=7,0.98,0.1114936715002889,0.019524049936656768,83.27501352830292,1.8721906472929675
13,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MinNodeSize=1%:NTrees=400:MaxDepth=10,0.901,0.10268862977147471,0.016674871306045835,82.55955971636241,1.8009843740942415
14,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MinNodeSize=1%:NTrees=400:MaxDepth=15,0.815,0.10107000152983046,0.01622148425481757,82.45983791886096,1.7834403762856539
15,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MinNodeSize=1%:NTrees=600:MaxDepth=3,0.98,0.1138757312320205,0.01988352471429635,84.08912565557148,1.9627405913058737
16,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MinNodeSize=1%:NTrees=600:MaxDepth=5,1.02,0.09914661061785324,0.015433324566136998,83.99037363875352,1.918557536458934
17,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MinNodeSize=1%:NTrees=600:MaxDepth=7,0.963,0.08941390725055864,0.012646015546660883,83.14731538193608,1.8433577993163226
18,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MinNodeSize=1%:NTrees=600:MaxDepth=10,0.815,0.08372654412590348,0.011198614320859567,82.42523934383954,1.774603984290934
19,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MinNodeSize=1%:NTrees=600:MaxDepth=15,0.872,0.08190260744788071,0.010820977111852316,81.85483433964087,1.7201240305745387
20,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MinNodeSize=1%:NTrees=1000:MaxDepth=3,0.974,0.0908279106909986,0.012722885852506098,84.133278192828,1.9622483124313703
21,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MinNodeSize=1%:NTrees=1000:MaxDepth=5,1.07,0.07620473331117486,0.009267080368150191,83.79096982979343,1.8874031656445993
22,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MinNodeSize=1%:NTrees=1000:MaxDepth=7,0.899,0.06821221077784856,0.007610147032261469,82.97604086899022,1.8020218419377443
23,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MinNodeSize=1%:NTrees=1000:MaxDepth=10,0.9,0.06593763286404722,0.007176323961001607,81.93591119860794,1.695560670733613
24,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:MinNodeSize=1%:NTrees=1000:MaxDepth=15,0.649,0.06693300902811898,0.007458229925551048,81.58456618813557,1.6361920677314856
25,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:NTrees=500:MinNodeSize=1%:MaxDepth=3,0.987,0.12446794840185643,0.02325394650712824,84.02795016742316,1.97080818247872
26,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:NTrees=500:MinNodeSize=1%:MaxDepth=5,0.969,0.1074361825682898,0.017902334153741786,83.90518740710884,1.9221288309070133
27,HLT_PFHT180,VarTransform=U:BoostType=AdaBoost:SeparationType=CrossEntropy:NTrees=500:MinNodeSize=1%:MaxDepth=7,1.03,0.09866288132009478,0.015230106100918305,83.23683576455177,1.8563385862048563
