,trigger,options,AMS,MAD,MSE,ROCIntegral,overtrain
51,HLT_PFHT180,NTrees=500:BoostType=RealAdaBoost,0.748,0.47444544099448605,0.2266934742431863,81.16428551179138,1.9764015558175743
52,HLT_PFHT180,NTrees=500:BoostType=Bagging,0.224,0.7878230209031405,0.6987638049782868,74.45288237407023,1.976961747801397
53,HLT_PFHT180,NTrees=500:BoostType=Grad,0.76,0.5132201807833734,0.34371817446347475,83.32882619571404,1.9549959853757173
54,HLT_PFHT180,NTrees=500:VarTransform=P,0.9,0.11879598209932661,0.021787958825989145,82.91102506514974,1.9723992532619832
55,HLT_PFHT180,NTrees=500:VarTransform=U,0.927,0.12500635605099897,0.023380215976453393,83.9471105234986,1.9732178491972263
56,HLT_PFHT180,NTrees=500:VarTransform=G,0.943,0.12898491521530095,0.024946123760832724,83.77335920030261,1.969767382210648
57,HLT_PFHT180,NTrees=500:VarTransform=N,0.883,0.12316733861827404,0.023626984682940885,82.83538925217712,1.972640018484583
58,HLT_PFHT180,NTrees=500:VarTransform=D,0.832,0.12173241264800658,0.022484370598334285,83.01140567788529,1.97675950653543
59,HLT_PFHT180,NTrees=500:VarTransform=P,0.781,0.11977518376735319,0.021927946676663056,82.71726545469824,1.97359019031137
60,HLT_PFHT180,NTrees=500:VarTransform=U,0.935,0.12408518473207446,0.02317720273469947,83.94918268003548,1.9686486826190048
61,HLT_PFHT180,NTrees=500:VarTransform=G,0.943,0.12900966001654146,0.02500303470044471,83.93272940720385,1.9669860497113802
62,HLT_PFHT180,NTrees=500:VarTransform=N,0.842,0.1240157090643105,0.023771261931844805,83.18488967706453,1.9670796384163793
63,HLT_PFHT180,NTrees=500:VarTransform=D,0.839,0.12109998233076745,0.02242612739464534,82.81638603534067,1.973398556620225
64,HLT_PFHT180,NTrees=500:VarTransform=P,0.826,0.12006278610227397,0.022336438817592185,82.67404925192147,1.9716762730203357
65,HLT_PFHT180,NTrees=500:VarTransform=U,0.93,0.12755895639400733,0.024236074237372684,84.08920758712587,1.973436354612204
66,HLT_PFHT180,NTrees=500:VarTransform=G,0.91,0.12769379115408178,0.024592159595185157,83.92200554089936,1.9709368051809406
67,HLT_PFHT180,NTrees=500:VarTransform=N,0.852,0.12359702699031366,0.023827831277605283,83.06925736641838,1.9676275984370477
68,HLT_PFHT180,NTrees=500:VarTransform=D,0.779,0.12104744259440485,0.022093152269379673,82.95403987925334,1.9778734372783617
69,HLT_PFHT180,NTrees=500:SeparationType=CrossEntropy,0.847,0.12230521156859277,0.023222162644575554,83.35155326025506,1.96981730993798
70,HLT_PFHT180,NTrees=500:SeparationType=GiniIndex,0.886,0.12267445051717958,0.022944088142466103,83.30930143866478,1.9671792105173154
71,HLT_PFHT180,NTrees=500:SeparationType=GiniIndexWithLaplace,0.873,0.117854076684158,0.021683474594290656,82.90471450936208,1.9669849423823962
72,HLT_PFHT180,NTrees=500:SeparationType=MisClassificationError,0.902,0.12179806197602781,0.0230302838073174,83.11991178826484,1.9728969729767414
73,HLT_PFHT180,NTrees=500:SeparationType=SDivSqrtSplusB,0.395,0.4456909331109273,0.26965586698921507,71.52052613070327,1.9691608783323318
74,HLT_PFHT180,NTrees=500:SeparationType=CrossEntropy,0.863,0.1181676925742751,0.02200198944219518,83.16092312663162,1.9680196297985049
75,HLT_PFHT180,NTrees=500:SeparationType=GiniIndex,0.841,0.11875522562241485,0.02192727234117534,83.07079405746904,1.9705668026517742
76,HLT_PFHT180,NTrees=500:SeparationType=GiniIndexWithLaplace,0.857,0.1244508982524268,0.02397448709028408,83.48231838728456,1.9728892763495196
77,HLT_PFHT180,NTrees=500:SeparationType=MisClassificationError,0.887,0.12648386970002223,0.024694876537862363,83.09760830893168,1.9686377536977488
78,HLT_PFHT180,NTrees=500:SeparationType=SDivSqrtSplusB,0.41,0.3960541254169006,0.21843260986117544,73.05316660417824,1.9717641360184643
79,HLT_PFHT180,NTrees=500:SeparationType=CrossEntropy,0.893,0.12523756350303689,0.024231820846478343,83.21010182154875,1.9714994312461158
80,HLT_PFHT180,NTrees=500:SeparationType=GiniIndex,0.904,0.12002939410334952,0.022064949577496305,83.27523549433782,1.973981388350694
81,HLT_PFHT180,NTrees=500:SeparationType=GiniIndexWithLaplace,0.907,0.11829400628699488,0.021607325431548835,83.43140479206134,1.9770341169930816
82,HLT_PFHT180,NTrees=500:SeparationType=MisClassificationError,0.871,0.12622330469046594,0.024532315931270924,83.00492344794615,1.9709929479232073
83,HLT_PFHT180,NTrees=500:SeparationType=SDivSqrtSplusB,0.403,0.4150494065585714,0.24444381885504202,73.12577106841897,1.972848187899217
