,trigger,options,AMS,MAD,MSE,ROCIntegral,overtrain,AMSrecon,bckevents,sigevents
90,HLT_PFHT180,SeparationType=GiniIndexWithLaplace,,0.146601678273712,0.033515545234199,90.8044893827693,1.97494418587985,0.801,117023.016296387,252.749698415399
91,HLT_PFHT180,SeparationType=MisClassificationError,1.12,0.149672565146469,0.035122478332994,90.8856851075603,1.97997662211367,0.77,116837.040008545,256.589449614286
92,HLT_PFHT180,SeparationType=SDivSqrtSplusB,0.314,0.361533833363536,0.189421439832711,77.5003772485849,1.98038613365497,0.38,58264445,2561.47693252563
93,HLT_PFHT180,VarTransform=G,1.15,0.14750137325864,0.034295085613217,91.1385609662743,1.98152621686813,0.843,209200.472106934,367.713968262076
94,HLT_PFHT180,VarTransform=N,1.14,0.145141648449794,0.033189765059969,90.9362615850271,1.98090469434979,0.808,110288.484649658,254.181338518858
95,HLT_PFHT180,VarTransform=D,0.703,0.133434901110234,0.02796796360689,89.6730469437012,1.98145656506178,0.582,2273225.2265625,798.731090545654
96,HLT_PFHT180,VarTransform=P,0.758,0.131283442631508,0.027319218908865,89.8408825445964,1.98637890404518,0.612,1728044.09765625,747.816035270691
97,HLT_PFHT180,VarTransform=U,1.18,0.151482469109328,0.036890173553114,91.2817801144719,1.98108720445316,0.816,237137.36743927,379.154826961458
98,HLT_PFHT180,NTrees=50,0.702,0.352587860816125,0.179939151528381,89.0022448236961,1.98287845339019,0.51,3614243.70019531,951.425218582153
99,HLT_PFHT180,NTrees=100,,0.286829050077987,0.121812484778029,89.5238168447732,1.9848463830803,0.569,1865390.6003418,758.481247901917
100,HLT_PFHT180,NTrees=250,0.915,0.214583368878073,0.069187537419482,90.5196620272275,1.98218727204599,0.668,1277662.74560547,735.067546486855
101,HLT_PFHT180,NTrees=500,,0.170511236561635,0.044878016952761,90.8917818299261,1.98758042283845,0.723,189194.446258545,307.723430275917
102,HLT_PFHT180,NTrees=1000,1.17,0.135033796943122,0.029113185263573,90.897693505651,1.98076930957902,0.81,250637.360015869,391.755921147764
103,HLT_PFHT180,BoostType=AdaBoost,,0.143845268948681,0.032495548855941,90.8803320807576,1.98293785939723,0.792,214570.738128662,351.399505883455
104,HLT_PFHT180,BoostType=RealAdaBoost,0.792,0.462948199087072,0.216170464713164,89.4751766789148,1.98378892555525,0.57,2569039.41308594,881.992218732834
105,HLT_PFHT180,BoostType=Bagging,0.222,0.777243696697168,0.686996638311951,82.4865332143618,1.98458873556228,0.367,122022649.5,3592.37319564819
106,HLT_PFHT180,BoostType=Grad,0.705,0.692195174663077,0.566576892942913,90.9760520397703,1.96606167498976,0.6,8497448.8984375,1727.47683811188
107,HLT_PFHT180,NodePurityLimit=0.25,0.143,0.506914112046044,0.354869682348977,80.3729900183228,1.97612115851371,0.361,105820732.625,3459.67008781433
108,HLT_PFHT180,NodePurityLimit=0.5,1.15,0.147440238652038,0.034283037443737,90.913955597332,1.98558204154097,0.837,124583.038833618,282.9820856601
109,HLT_PFHT180,NodePurityLimit=0.75,0.167,1.00000528980606,1.00001812954048,56.3060750257176,2,0.379,4023244.125,641.202551841736
110,HLT_PFHT180,MaxDepth=2,,0.135537414241826,0.027685067394344,89.993825967912,1.98246241823813,0.573,882513.347167969,518.277336418629
111,HLT_PFHT180,MaxDepth=3,1.29,0.148270733071106,0.034546674965667,90.7164105320317,1.98201992268558,0.77,220687.023956299,341.593644820154
112,HLT_PFHT180,MaxDepth=5,,0.143436814876216,0.034256314799558,90.892692303467,1.96947742847985,0.823,301492.535797119,431.705251678824
113,HLT_PFHT180,MaxDepth=10,,0.14088893894779,0.032399023587185,90.9917186446999,1.96613654269549,0.862,169489.781799316,325.047843955457
114,HLT_PFHT180,MinNodeSize=0.5,1.65,0.155408923856762,0.03825714163369,90.9876918339561,1.98014906542869,0.885,58056.4239425659,197.682040914893
115,HLT_PFHT180,MinNodeSize=1%,1.19,0.151227294485691,0.035689737226628,91.0316514722421,1.98410758543148,0.844,98644.2707977295,247.262334257364
116,HLT_PFHT180,MinNodeSize=2.5%,1.27,0.149269816863224,0.034961990414897,91.174997595759,1.98140794966954,0.886,114819.339355469,273.679823219776
117,HLT_PFHT180,MinNodeSize=5%,1.08,0.149509460999471,0.035407334629105,90.9151686162012,1.98376978326178,0.762,142802.994178772,271.053372859955
118,HLT_PFHT180,MinNodeSize=10%,1.04,0.145613120857453,0.032677796632338,90.483067013337,1.98258860249854,0.736,121026.369781494,243.028514176607
119,HLT_PFHT180,SeparationType=CrossEntropy,1.16,0.147085840933891,0.034580897759345,90.8450730740633,1.98370010770645,0.796,174787.95526123,316.186004348099
120,HLT_PFHT180,SeparationType=GiniIndex,1.07,0.146535469327398,0.033685260937853,90.9268915662132,1.98592701092233,0.792,81985.0044708252,212.626951873302
121,HLT_PFHT180,SeparationType=GiniIndexWithLaplace,,0.148588440310808,0.034636824757969,90.8076677222918,1.98550518092929,0.804,183244.243560791,330.335485003889
122,HLT_PFHT180,SeparationType=MisClassificationError,1.21,0.143384447704923,0.031951157452803,90.7558079023412,1.97484411200912,0.87,223351.35572052,339.605342209339
123,HLT_PFHT180,SeparationType=SDivSqrtSplusB,0.313,0.326204229603354,0.154433758930663,76.1222606213626,1.98109376295906,0.389,41523397.25,2194.86641120911
