,trigger,leftvar,AMS,AMSrecon,MAD,MSE,ROCIntegral,overtrain,bckevents,sigevents
14,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_neEmEF1', 'WJet_neEmEF2']",1.19,1.89,0.20855950405187088,0.0641995713619837,83.8119125291285,1.9315942350904152,955.5660164356232,16.900718979537487
15,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_neHEF1', 'WJet_neHEF1']",1.03,0.805,0.20462424605019816,0.06178368370841253,83.5543214261764,1.9313184881784764,21724.85888671875,113.53341121971607
16,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_qgl1', 'WJet_qgl2']",1.15,0.842,0.2076374130502645,0.063187657037345,83.29352550850393,1.9323041571478825,13313.261459350586,88.61298930644989
17,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['HJet_qgl1', 'HJet_qgl2']",1.0,0.86,0.20666719133218345,0.062463028355818205,84.24832617107803,1.9451391887865057,12495.89069366455,82.20025226473808
18,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_nConstituents1', 'WJet_nConstituents2']",1.02,1.55,0.20142265860662045,0.05980351255834948,83.7340852837243,1.9320215643779193,1266.9337837696075,12.351349756121635
19,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,recon_Wmass,0.938,0.67,0.20366616936771337,0.06100033684532664,82.5146557750071,1.9360965060143371,62983.67713165283,161.3239426612854
20,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,recon_Hmass,0.889,0.0,0.1940287871537163,0.054791980152262706,82.4097241218264,1.9451705598648914,0.0,0.0
21,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,deltaR_reconHW,0.887,0.651,0.19838928024973945,0.057828675241589585,82.53556154538366,1.9334019568850636,72867.7887802124,167.52748333662748
22,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,recon_Hpt,0.99,0.855,0.2101934520135808,0.06406978214932132,83.7666003729554,1.9394055111697526,10848.263259887695,73.78017017245293
23,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,recon_Wpt,1.13,1.18,0.2023841051920199,0.05938463774789664,83.58048334333044,1.9284551161199488,9070.94071817398,68.70704899728298
24,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,deltaR_bb,1.09,1.11,0.20221869524197808,0.05996051718265604,83.9384948992856,1.932734428333788,6050.062278747559,61.57608976960182
25,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,deltaR_W,1.08,0.873,0.2064506474815323,0.06384596322111068,83.53308871090871,1.932183353424989,576.2119827270508,14.455420657992363
26,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,Jet_HT,1.06,0.838,0.19464156124665555,0.05665954142184445,82.592792321267,1.9296162605405698,5886.830074310303,55.2290855050087
27,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['bJet_pt1', 'bJet_pt2']",0.993,0.8,0.2049731024694124,0.062174223269562734,83.96386022739715,1.934630787658989,64580.219593048096,193.60256004333496
28,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_pt1', 'WJet_pt2']",1.06,0.982,0.21067226697568583,0.06529823494342375,83.83768198159954,1.9375334686351557,7151.602508544922,68.33293750882149
29,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_btagDeepB1', 'WJet_btagDeepB2']",1.11,0.819,0.20062052003336212,0.05985234158910974,82.91376272576267,1.9120924192138773,19372.90347290039,102.7218983694911
30,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_btagDeepC1', 'WJet_btagDeepC2']",1.03,0.908,0.19989819885626392,0.05852582899416676,83.87123455428326,1.9356176721123575,7246.186385393143,54.50470267236233
31,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['bJet_mass1', 'bJet_mass2']",1.07,2.43,0.20945668278180576,0.06392734259472702,83.79786357165207,1.9293531261314456,815.5288206338882,15.304676435887814
32,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_mass1', 'WJet_mass2']",1.1,2.36,0.20843750863463986,0.06395512219416698,83.72945088991682,1.9166279532491899,285.8285967707634,9.374673947691917
33,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_neEmEF1', 'WJet_neEmEF2']",1.12,1.02,0.21087803076503236,0.06512978541833743,84.12375460818174,1.9232861099662841,31699.702308654785,150.09263207763433
34,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_neHEF1', 'WJet_neHEF1']",1.17,0.838,0.19705934481432702,0.05706200698583742,83.78662448123585,1.9233463158570885,2427.4584426879883,38.58383818715811
35,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_qgl1', 'WJet_qgl2']",1.09,0.839,0.20017717217972777,0.05945531894759262,82.54689910460203,1.9276585388466003,42592.76287770271,146.81856314837933
36,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['HJet_qgl1', 'HJet_qgl2']",1.13,1.41,0.2073528790468143,0.061954622342024146,84.34967122780307,1.9402697152418114,4106.01191586256,43.38626015931368
37,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_nConstituents1', 'WJet_nConstituents2']",1.16,1.8,0.20571972089162913,0.062367737515336745,83.86678418207572,1.933803332394973,414.4702441096306,14.677027568221092
38,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,recon_Wmass,1.0,0.824,0.19968753500256,0.05814787718733456,82.6238135681076,1.9376412399760738,10565.163032531738,63.44806971400976
39,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,recon_Hmass,0.936,0.0,0.19371845785669142,0.05538316554291761,82.15438351629922,1.9166858989174216,0.0,0.0
40,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,deltaR_reconHW,0.99,2.58,0.20248064512025565,0.059586912491646445,82.19334080786027,1.9188834985198042,601.0237185359001,8.400558166205883
41,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,recon_Hpt,1.14,0.969,0.20069538134390696,0.05929635368489253,83.14632619106125,1.920528737726272,6266.634422302246,57.29075080156326
42,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,recon_Wpt,0.982,1.06,0.20888136191551043,0.06374298885739453,83.95903147161832,1.933823044695373,9607.730972290039,57.86739757657051
43,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,deltaR_bb,1.19,2.85,0.20512716359781924,0.06167016009732887,83.81004718806842,1.9312698283792997,3701.7067234516144,44.87459724396467
44,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,deltaR_W,0.894,0.823,0.20180743300476284,0.06089994652053377,83.6509397148758,1.9379209335966152,2757.837028503418,25.67061674594879
45,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,Jet_HT,1.03,1.83,0.1840464079325913,0.05104871017895097,82.54973000739474,1.9208694239077886,4814.169959306717,40.19704067707062
46,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['bJet_pt1', 'bJet_pt2']",1.23,1.05,0.1994029253158516,0.058766255192120524,83.75041378549892,1.935054966381358,24060.211570739746,137.04557798802853
47,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_pt1', 'WJet_pt2']",1.11,2.85,0.20754023229661542,0.06368634181902494,84.01793887465197,1.9478177235096155,2021.7859858870506,20.010834366083145
48,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_btagDeepB1', 'WJet_btagDeepB2']",1.06,0.811,0.207995553870511,0.06358119107917662,83.73870281659138,1.946182602447152,30567.54672241211,137.925269626081
49,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_btagDeepC1', 'WJet_btagDeepC2']",1.16,0.933,0.2062857025636883,0.06217133968417644,84.05331840741268,1.927563838311471,682.479621887207,15.185532204806805
50,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['bJet_mass1', 'bJet_mass2']",1.88,1.5,0.2065878761939702,0.06235333967362058,84.0908152121348,1.9256900089449829,184.80638813972473,7.426442354917526
51,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_mass1', 'WJet_mass2']",1.04,0.844,0.20723918520193382,0.06273966385517328,83.70508256613468,1.93619305100583,12439.82593536377,75.36475875228643
52,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_neEmEF1', 'WJet_neEmEF2']",1.09,0.866,0.2102913131936311,0.06523187619425411,84.20223431345633,1.9379068853440913,6354.454182267189,54.19826287031174
53,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_neHEF1', 'WJet_neHEF1']",1.17,0.929,0.20496944808634102,0.061589027227274044,83.80987044244421,1.933850510130469,8927.59228515625,66.31324301660061
54,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_qgl1', 'WJet_qgl2']",1.01,1.16,0.20257817801054412,0.05985181915606592,83.83119675254115,1.9307180965377029,3429.9966728687286,24.21658782660961
55,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['HJet_qgl1', 'HJet_qgl2']",1.29,1.83,0.21285887063777062,0.06669543851728162,83.80950122736597,1.9238095285368217,1585.971441745758,35.39175023883581
56,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_nConstituents1', 'WJet_nConstituents2']",1.01,0.787,0.2083063145428466,0.06267260501775547,83.36292146229754,1.92205628753549,48167.371238708496,160.65390365570784
57,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,recon_Wmass,0.981,0.776,0.20173643736618932,0.059761426446271686,82.88292161597353,1.9420513265959016,13676.425376176834,72.95617409050465
58,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,recon_Hmass,1.03,0.0,0.2030562431344217,0.061671670983815874,82.31135326278839,1.9282181301896344,0.0,0.0
59,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,deltaR_reconHW,0.902,0.694,0.1963917850829716,0.056274225775990616,81.87800998704193,1.9146495264021723,16791.118827819824,76.24212576448917
60,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,recon_Hpt,1.2,3.01,0.20020827713811618,0.05866486423774292,84.25699136604962,1.9300479240764616,3864.4749132990837,38.34555418789387
61,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,recon_Wpt,1.11,1.01,0.20824237956960248,0.06278507744678219,83.73266413063753,1.9232878321618045,319.7782039642334,9.746877193450928
62,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,deltaR_bb,1.19,4.01,0.2039583009350577,0.06063677023176793,83.50707309762653,1.9370051382002202,3987.9350115656853,52.15377160906792
63,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,deltaR_W,1.02,0.698,0.20992622048374251,0.06464648802450969,83.39564464438172,1.9329821381127203,124.48089599609375,7.650908000767231
64,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,Jet_HT,1.11,1.83,0.19450903339105646,0.05587610750166605,83.02907912017517,1.9376844474886639,2873.643681704998,48.45270885527134
65,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['bJet_pt1', 'bJet_pt2']",1.3,0.957,0.20902214185252035,0.06348353893847165,83.82172421006726,1.9239536835711988,13267.54243016243,87.32339411973953
66,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_pt1', 'WJet_pt2']",1.0,0.94,0.20126834031579563,0.058902840527571644,84.12286485070094,1.9329315434770251,8090.893538713455,59.54302937537432
67,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_btagDeepB1', 'WJet_btagDeepB2']",1.72,1.05,0.20279817471182962,0.06016080848616471,83.99240701516908,1.943317532207402,286.7448570728302,8.633601754903793
68,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_btagDeepC1', 'WJet_btagDeepC2']",1.12,0.95,0.20462304427898156,0.06098199247208339,83.90126670831822,1.940907065477404,25142.193161010742,139.1276706457138
69,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['bJet_mass1', 'bJet_mass2']",0.977,0.846,0.212237564854099,0.06644462320764939,83.7461411915046,1.936012257810944,43557.345039367676,160.801614433527
70,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_mass1', 'WJet_mass2']",1.04,0.962,0.2045349235297145,0.060965322933043416,83.93677405045547,1.9332133360826447,24045.32150197029,128.78371493518353
71,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_neEmEF1', 'WJet_neEmEF2']",2.33,1.27,0.20720711422546959,0.062476198378345976,83.65783116837662,1.9327605520247744,254.20721888542175,7.872514128684998
72,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_neHEF1', 'WJet_neHEF1']",1.03,0.82,0.19392962114008366,0.055064550666117644,83.55859509430537,1.9225630382170493,27387.72314453125,119.62498284876347
73,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_qgl1', 'WJet_qgl2']",0.972,0.731,0.20845910969431566,0.06334870844919023,83.7040492439703,1.9363046690068089,4981.551124572754,37.60114647448063
74,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['HJet_qgl1', 'HJet_qgl2']",1.11,0.834,0.20074886624840899,0.0593995593590024,84.20290957825875,1.9372263923714854,27936.287658691406,131.40819692611694
75,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_nConstituents1', 'WJet_nConstituents2']",1.03,0.856,0.2041174337841958,0.06072584960337713,84.13667686503642,1.9300204844585096,13499.129423618317,73.5042232722044
76,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,recon_Wmass,0.889,0.71,0.19350512702071448,0.05545824106668269,82.37352725786417,1.9316280372604524,53070.92102813721,159.13504552841187
77,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,recon_Hmass,0.978,0.0,0.20034356002308645,0.05950039784156258,82.225035910885,1.9377000357553698,0.0,0.0
78,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,deltaR_reconHW,0.864,0.699,0.20090497323924084,0.05885953051323696,81.64587663440955,1.9075737800449133,133408.53775024414,251.14103796333075
79,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,recon_Hpt,1.02,0.984,0.2044220217188124,0.061409174160513155,83.51840019450954,1.9270853222415099,2591.1647784113884,13.921659007668495
80,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,recon_Wpt,0.901,1.25,0.21666141355134913,0.06783800359336309,83.67527844180306,1.9362159800393783,273.3367340564728,6.682510435581207
81,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,deltaR_bb,1.06,1.07,0.20430177124195348,0.06136763392098594,83.8390320700527,1.937090121471556,1.166602373123169,2.587315872311592
82,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,deltaR_W,0.948,0.773,0.2027725323082349,0.061479745753621175,83.87618644432737,1.9348110777473266,49039.23924255371,164.9563763141632
83,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,Jet_HT,1.19,1.17,0.18008044527099787,0.04859961315605492,82.49426704372752,1.9271499014125766,1246.2189089655876,12.737375184893608
84,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['bJet_pt1', 'bJet_pt2']",1.2,2.87,0.21141305031861674,0.06578349562096163,83.4520828877155,1.9188654136009973,377.02084279060364,12.231731221079826
85,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_pt1', 'WJet_pt2']",1.07,0.836,0.20133895318432096,0.05908804524280332,83.69615427898106,1.931327616445742,38028.97012710571,155.32632565498352
86,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_btagDeepB1', 'WJet_btagDeepB2']",0.95,0.799,0.2103823757941776,0.06512113342408918,83.7602661812376,1.9347906411876465,9679.619590759277,58.43547636270523
87,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_btagDeepC1', 'WJet_btagDeepC2']",1.08,0.881,0.2087631346369282,0.06326497772022918,83.92100260258292,1.9145832965532463,9280.217338562012,62.15274455398321
88,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['bJet_mass1', 'bJet_mass2']",1.05,3.23,0.20050648285774791,0.05982601542523821,83.75657787992748,1.9317101673932484,7889.730993926525,56.09836345911026
89,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_mass1', 'WJet_mass2']",1.25,0.832,0.20063137893794492,0.05946720039741331,83.65355751129837,1.9337162861447723,46310.635482788086,171.2785840034485
90,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_neEmEF1', 'WJet_neEmEF2']",1.18,1.51,0.20737010166197645,0.06224319827440008,84.35368155686663,1.9332680761926895,5077.281462371349,60.55670374631882
91,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_neHEF1', 'WJet_neHEF1']",1.01,0.924,0.2054056108536768,0.06169673970488241,84.09999644912334,1.9330307879909014,10440.469444274902,50.767416298389435
92,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_qgl1', 'WJet_qgl2']",0.9,0.867,0.1996406133712538,0.05758048812958506,83.45611559524363,1.9406296000925067,9624.112654924393,58.86391135305166
93,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['HJet_qgl1', 'HJet_qgl2']",1.05,2.02,0.2080897729160103,0.06331581312457475,83.8564271718277,1.9313335756733068,6801.312536239624,46.941963985562325
94,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_nConstituents1', 'WJet_nConstituents2']",1.14,2.07,0.20187786820751072,0.060594520571404846,83.33155311872825,1.9167102893943593,10687.36694264412,75.00113905966282
95,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,recon_Wmass,0.909,0.852,0.19868697118141695,0.05883044370653895,82.5998503991204,1.9189629375241566,14884.917746782303,75.40671862661839
96,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,recon_Hmass,0.912,0.0,0.19729874690227034,0.057702073442424444,82.48331309310691,1.9382367292955678,0.0,0.0
97,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,deltaR_reconHW,0.902,0.959,0.20670204061516034,0.06188864712720724,82.31547557865441,1.9293154807091923,6478.68621635437,42.31873546540737
98,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,recon_Hpt,0.964,1.4,0.2117468092217507,0.06511296741024679,83.55753669030418,1.922538755203277,273.58708119392395,8.005954720079899
99,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,recon_Wpt,0.936,2.29,0.20395293726535615,0.06135470347281466,83.62717256866407,1.9302128755371086,979.5267390608788,12.788369208574295
100,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,deltaR_bb,1.01,0.86,0.19960607344440173,0.05921473476040982,83.5403413256088,1.9160378190917982,18005.118286132812,101.62293964624405
101,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,deltaR_W,0.928,0.883,0.2083065479560095,0.0633140523880301,83.23572153967882,1.9271345298293454,129.22565007209778,4.166203893721104
102,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,Jet_HT,0.921,1.9,0.1901449556417473,0.054702889324175365,82.42326818818805,1.9321532108438078,11917.340368926525,55.53887131810188
103,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['bJet_pt1', 'bJet_pt2']",0.949,0.803,0.20443309524950373,0.061244533141241196,83.61416251918968,1.9396578940726883,47690.08547973633,165.4711029008031
104,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_pt1', 'WJet_pt2']",1.06,0.943,0.19722627475154225,0.05739810057200475,83.70610730074068,1.9114707780317985,29825.57506942749,149.15281826257706
105,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_btagDeepB1', 'WJet_btagDeepB2']",1.09,0.788,0.19888077516509356,0.05772723000651939,83.72670157470891,1.9401217474578516,3160.0210494995117,41.651063576340675
106,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_btagDeepC1', 'WJet_btagDeepC2']",1.03,1.39,0.20457245259857346,0.06081074850110418,83.96715343432552,1.9378021069338587,10998.371398925781,73.71154427528381
107,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['bJet_mass1', 'bJet_mass2']",2.33,0.828,0.20691916023508297,0.061694844264013324,83.50381473874648,1.9273922057836899,13947.97989654541,73.15537981688976
108,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_mass1', 'WJet_mass2']",0.935,0.804,0.20509194337446657,0.0608021791429898,84.07477229915845,1.9311635498165742,39742.00354766846,150.06638412177563
109,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_neEmEF1', 'WJet_neEmEF2']",1.04,0.874,0.20962011791027127,0.06364359471420104,83.46063946048714,1.9332937977596885,4587.249942064285,46.20089916884899
110,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_neHEF1', 'WJet_neHEF1']",1.03,0.807,0.20457993906157607,0.06174024342739581,83.8352783531405,1.9311011173222141,34755.54132080078,134.81375981867313
111,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_qgl1', 'WJet_qgl2']",0.922,0.78,0.20924071701246824,0.06357193357107341,83.29879503774471,1.9309499913392756,9674.61279296875,63.004843555390835
112,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['HJet_qgl1', 'HJet_qgl2']",1.14,0.872,0.2044798417165086,0.061714352808483794,83.63975230728863,1.9230461335987457,22312.47634124756,117.26496215164661
113,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_nConstituents1', 'WJet_nConstituents2']",1.19,0.972,0.20482392502313487,0.06106073580350067,83.73501822363343,1.9310552389160875,8725.005554199219,78.84613621234894
114,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,recon_Wmass,0.918,0.698,0.20639841819980753,0.06205499297591736,82.82641236699158,1.9392136787209893,62412.44235229492,166.8111891746521
115,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,recon_Hmass,0.942,0.0,0.1962111382946793,0.05650080676447115,82.33661849009476,1.9247609472229215,0.0,0.0
116,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,deltaR_reconHW,0.97,0.772,0.19970175891965006,0.058031474483196746,82.26669147140588,1.927682325328533,11390.864097595215,60.06295968592167
117,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,recon_Hpt,1.11,0.875,0.20820754593709592,0.0629020343425291,83.57823584413009,1.9253667677876365,10847.452453613281,70.01094993948936
118,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,recon_Wpt,1.17,0.915,0.20888566798664432,0.0634525055079164,84.02789988781365,1.9327069061891962,30856.05365371704,147.09926541894674
119,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,deltaR_bb,1.12,1.37,0.1997397784677232,0.05842752733719,83.67536783600491,1.9386061077311751,2974.3646614551544,32.80730319023132
120,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,deltaR_W,0.953,0.719,0.20053541713086856,0.059015893933698375,83.71581749468966,1.937804337896523,90297.16804361343,203.69444008916616
121,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,Jet_HT,1.05,3.0,0.19290151680619427,0.05515290508106719,82.49910182314426,1.92673133324206,3421.9672686457634,38.33983147889376
122,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['bJet_pt1', 'bJet_pt2']",0.987,3.93,0.20410399151292555,0.06061822443955628,83.73634168807848,1.944689131971245,2341.286748290062,12.317037299275398
123,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_pt1', 'WJet_pt2']",1.05,1.0,0.20549011618422647,0.061666038617073024,83.8135475309994,1.9273192324371848,13958.076487779617,78.42578130960464
124,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_btagDeepB1', 'WJet_btagDeepB2']",0.964,1.15,0.20484637178369683,0.0611966764227638,83.69353453742617,1.932906785207706,6444.770332336426,49.88147297501564
125,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_btagDeepC1', 'WJet_btagDeepC2']",1.15,1.01,0.20169671949912607,0.059648694243533154,84.17101590570779,1.9456784952853923,4160.245460510254,50.724999122321606
126,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['bJet_mass1', 'bJet_mass2']",1.02,0.852,0.20886284299492408,0.06347426012320632,84.00726120675832,1.9340017972410255,42003.10794067383,165.74895548820496
127,HLT_PFHT300PT30_QuadPFJet_75_60_45_40,"['WJet_mass1', 'WJet_mass2']",1.09,1.21,0.20554611037469728,0.06134854820423831,84.13270520217313,1.9320307168854924,7681.33421254158,60.73540614545345
